,target
4558,43.96666614
4559,45.60790601
4560,50.69809916
4561,48.76091843
4562,50.6555242
4563,46.76641329
4564,41.72181574
4565,37.21031191
4566,42.19352889
4567,39.97201385
4568,41.8552502
4569,42.58411893
4570,54.98279815
4571,67.47458304
4572,62.15697191
4573,52.57081022
4574,56.89139619
4575,36.25956788
4576,40.12348661
4577,35.05261318
4578,33.77337733
4579,35.73278557
4580,52.59152777
4581,76.19410866
4582,61.71491776
4583,43.75561376
4584,36.80532531
4585,34.03942258
4586,31.70288312
4587,39.25525216
4588,39.14826329
4589,37.46461123
4590,38.30128451
4591,42.83316223
4592,39.93761458
4593,65.92781905
4594,66.88784762
4595,69.30061506
4596,66.24598798
4597,54.35768369
4598,43.5147678
4599,38.12947612
4600,37.73012605
4601,37.556143
4602,32.14571039
4603,50.44505798
4604,64.18973135
4605,47.85202022
4606,43.7844838
4607,42.5364415
4608,77.22490765
4609,45.76413795
4610,33.53083122
4611,31.24921033
4612,38.97916485
4613,45.94277724
4614,54.41386833
4615,62.32681585
4616,60.18551842
4617,48.48140844
4618,36.74348095
4619,24.89272815
4620,21.81815827
4621,22.53198483
4622,22.05223341
4623,19.1831856
4624,22.01155344
4625,18.92784
4626,19.38776183
4627,28.9924728
4628,66.21818941
4629,105.53106208
4630,74.04591235
4631,19.23377954
4632,17.85320588
4633,16.77209086
4634,16.51814147
4635,18.78157969
4636,22.88440444
4637,70.47574905
4638,73.93552407
4639,66.97766092
4640,38.20001226
4641,25.22769115
4642,18.97010722
4643,21.87465478
4644,19.79496899
4645,20.94675198
4646,20.96554469
4647,54.32304436
4648,51.35862508
4649,46.31308179
4650,52.09372646
4651,64.98607089
4652,70.11263335
4653,65.3981638
4654,66.80656514
4655,31.16614374
4656,27.513048
4657,36.02498273
4658,42.73270763
4659,36.33386588
4660,39.84225117
4661,32.49530956
4662,41.02369977
4663,74.26928972
4664,128.28266485
4665,119.03134664
4666,94.08162002
4667,85.8122735
4668,72.84689288
4669,63.85943826
4670,57.35577314
4671,55.13573675
4672,54.18384395
4673,56.41005734
4674,70.43005557
4675,72.54010458
4676,47.83049525
4677,46.55195176
4678,48.19481899
4679,33.95746704
4680,33.40351008
4681,27.03158523
4682,28.06670107
4683,31.34438282
4684,29.74928658
4685,32.25271731
4686,34.13902033
4687,35.47767194
4688,24.16713292
4689,24.16832167
4690,17.95136112
4691,17.41909149
4692,14.54116896
4693,14.64277723
4694,14.68012855
4695,14.96844661
4696,20.09711814
4697,27.66435972
4698,36.90861943
4699,41.2762847
4700,40.76799087
4701,39.72862735
4702,41.1683003
4703,43.50816499
4704,39.34747446
4705,43.30377518
4706,47.89175279
4707,48.97705071
4708,43.98543972
4709,44.69130969
4710,43.94084822
4711,41.16548948
4712,27.11061778
4713,20.56214109
4714,18.82517301
4715,15.9426519
4716,14.96241516
4717,15.57873174
4718,16.52011479
4719,29.51387443
4720,39.51267319
4721,48.23933748
4722,43.98965792
4723,38.29032966
4724,45.00763061
4725,34.44592531
4726,23.75712011
4727,29.49309029
4728,23.90685148
4729,33.23771827
4730,42.89294619
4731,43.67512402
4732,47.73342843
4733,49.78076028
4734,58.29068659
4735,55.15290278
4736,40.62667938
4737,32.24165603
4738,23.76705465
4739,24.26093593
4740,41.3442704
4741,25.28461445
4742,25.41227245
4743,29.71530353
4744,26.62539584
4745,28.82400685
4746,29.3556553
4747,32.43644382
4748,32.21450993
4749,32.06489402
4750,40.12861853
4751,23.83962345
4752,23.48442097
4753,22.1352909
4754,18.26708496
4755,27.55113329
4756,33.46246348
4757,40.38262803
4758,28.96629167
4759,27.64789258
4760,22.80468357
4761,25.90058308
4762,23.49757572
4763,30.78100106
4764,38.73182064
4765,38.74134117
4766,36.87379042
4767,33.54287574
4768,38.22219609
4769,40.43641273
4770,53.36965854
4771,43.99399105
4772,24.23768469
4773,26.22400167
4774,17.70518963
4775,19.97381082
4776,20.43944927
4777,20.37302698
4778,26.9685581
4779,47.63110011
4780,64.43372117
4781,64.24316488
4782,55.85106896
4783,48.29261437
4784,33.01697748
4785,44.12744196
4786,53.98436256
4787,58.12354776
4788,51.53388478
4789,49.3620842
4790,76.81501189
4791,75.53858984
4792,64.53436921
4793,48.7488316
4794,42.98429095
4795,38.16616134
4796,24.6788678
4797,19.10164167
4798,18.85762608
4799,15.60549771
4800,18.85532195
4801,40.48694434
4802,57.78338633
4803,74.09086545
4804,66.94986874
4805,73.1402445
4806,62.96222664
4807,53.86012786
4808,43.32908408
4809,38.27679999
4810,49.45467083
4811,48.15074957
4812,35.42357966
4813,39.27483249
4814,47.73746361
4815,65.67205994
4816,57.7588977
4817,68.12112857
4818,44.58054005
4819,33.24960417
4820,45.40718191
4821,38.66519641
4822,56.49644661
4823,53.3110887
4824,81.05853808
4825,56.45900994
4826,42.21865182
4827,42.10558324
4828,36.08107832
4829,32.13972117
4830,34.84274137
4831,43.8653518
4832,57.04741179
4833,56.40437086
4834,54.98906785
4835,46.41382814
4836,40.18449779
4837,20.37464178
4838,23.61907814
4839,23.33661378
4840,43.9117419
4841,55.04909624
4842,43.74418707
4843,38.71294946
4844,53.44198696
4845,43.60057771
4846,52.55898333
4847,38.78887983
4848,32.57289054
4849,36.07025765
4850,17.51995664
4851,25.66818767
4852,22.93065932
4853,32.70309363
4854,42.27170706
4855,47.85664632
4856,58.93508429
4857,49.37641661
4858,48.12026876
4859,47.34382787
4860,53.72099211
4861,59.21403703
4862,65.41430551
4863,51.71846033
4864,53.82591977
4865,36.27257192
4866,39.14331365
4867,49.52379791
4868,58.28849084
4869,58.13571
4870,41.76720005
4871,34.51911303
4872,27.09836463
4873,29.43580608
4874,27.64297078
4875,40.64959598
4876,51.58183422
4877,50.83527129
4878,36.36055528
4879,38.78060572
4880,37.03625922
4881,37.47395347
4882,32.36572353
4883,33.04308566
4884,35.39405106
4885,29.19483859
4886,32.08488948
4887,30.46346431
4888,35.96561307
4889,42.98542851
4890,43.93718551
4891,56.47426917
4892,61.16843042
4893,48.56966308
4894,33.98803492
4895,27.88124665
4896,28.20299854
4897,35.38617448
4898,37.81139731
4899,26.22681807
4900,26.00303882
4901,23.95698786
4902,28.4426352
4903,31.70590813
4904,49.46799175
4905,38.0471748
4906,29.13569265
4907,40.09738411
4908,28.03688512
4909,23.37721365
4910,25.34636274
4911,38.59114179
4912,60.53604195
4913,70.94226207
4914,57.99863106
4915,41.2879245
4916,29.75461436
4917,31.27890474
4918,22.54554617
4919,22.41546803
4920,22.85622638
4921,23.36990294
4922,25.01750348
4923,24.12450229
4924,22.62589991
4925,13.51388824
4926,13.24916571
4927,18.32575036
4928,20.63624918
4929,30.78895692
4930,55.68597969
4931,48.10510513
4932,36.17301192
4933,32.12168263
4934,35.97052507
4935,35.06567814
4936,25.50824173
4937,31.77503429
4938,40.87495473
4939,34.96184727
4940,29.70738084
4941,27.92350064
4942,50.41333116
4943,38.56365644
4944,36.57111149
4945,28.78199653
4946,25.31013719
4947,24.57255571
4948,27.96060895
4949,33.54727062
4950,38.75655921
4951,43.46129906
4952,45.13005905
4953,34.52717422
4954,26.63977641
4955,22.04443842
4956,19.92306039
4957,21.28471837
4958,29.89719313
4959,28.22695018
4960,22.01278608
4961,22.31212028
4962,20.84107608
4963,21.20696452
4964,15.56288874
4965,16.12634067
4966,14.96884436
4967,17.02213963
4968,18.78289671
4969,20.98218899
4970,27.18018282
4971,29.18747392
4972,35.00202984
4973,36.83878457
4974,46.65124162
4975,55.05359486
4976,32.95427055
4977,23.25499977
4978,29.73992451
4979,29.03024418
4980,38.39213391
4981,50.18104437
4982,61.63061488
4983,53.68535341
4984,21.11158192
4985,12.42956594
4986,25.5454137
4987,43.38268168
4988,60.19358601
4989,46.87228358
4990,43.85316252
4991,34.03435092
4992,25.54589744
4993,22.83278457
4994,23.48986377
4995,25.72090842
4996,29.92809181
4997,32.33300358
4998,28.26585808
4999,30.06803398
5000,25.52122907
5001,23.89356674
5002,21.20862134
5003,20.40443548
5004,18.47451546
5005,16.35551551
5006,13.24638284
5007,11.17554331
5008,11.44486052
5009,12.3773787
5010,15.14291949
5011,25.43506614
5012,28.28895078
5013,46.09952469
5014,45.78710633
5015,41.34725223
5016,39.45869772
5017,38.55262886
5018,41.68142486
5019,51.67783122
5020,47.74877301
5021,44.68827311
5022,48.4061555
5023,42.21378744
5024,43.53549037
5025,51.43411842
5026,74.05999166
5027,48.65504674
5028,33.52801452
5029,31.47612318
5030,39.96706441
5031,27.11631278
5032,23.89142442
5033,29.22146229
5034,42.37013825
5035,53.50142969
5036,62.39582168
5037,61.51266
5038,52.80983019
5039,41.6068382
5040,40.34589578
5041,47.97557254
5042,29.10893536
5043,27.43440817
5044,25.41578807
5045,24.28149464
5046,31.22327631
5047,28.80479181
5048,64.41321826
5049,47.93981173
5050,30.51072217
5051,14.20007324
5052,14.40836732
5053,13.1050777
5054,13.62878025
5055,13.81472312
5056,29.58833673
5057,23.42190002
5058,33.16417707
5059,31.17574955
5060,30.59987792
5061,28.09095213
5062,26.18071743
5063,24.4221939
5064,24.36097909
5065,23.85127259
5066,24.16455502
5067,32.82390086
5068,32.35226516
5069,40.40744044
5070,48.12094276
5071,56.30777716
5072,38.57152574
5073,27.76765513
5074,21.88308463
5075,18.3695349
5076,17.04219473
5077,17.36815656
5078,27.9384302
5079,54.18424465
5080,50.47534804
5081,60.87111458
5082,42.67335378
5083,38.04209573
5084,34.23738008
5085,20.10636598
5086,24.65573916
5087,21.52935564
5088,23.16537054
5089,28.39694911
5090,25.29164524
5091,24.71395821
5092,20.21615844
5093,21.17756022
5094,30.01924659
5095,32.32987611
5096,30.29968991
5097,40.9995113
5098,42.43656688
5099,48.44431065
5100,102.09973415
5101,27.29998115
5102,39.54664979
5103,50.5627525
5104,47.97855442
5105,36.73361711
5106,27.58500005
5107,27.76010908
5108,24.79446521
5109,24.28296067
5110,24.78707429
5111,24.28440836
5112,24.58533057
5113,30.11565454
5114,33.69356423
5115,30.21891314
5116,35.18299859
5117,10.19574938
5118,10.77303638
5119,12.65526933
5120,27.52075468
5121,41.15514301
5122,33.11576817
5123,28.41556373
5124,18.53747932
5125,18.56467132
5126,19.4839508
5127,19.68817841
5128,25.35774322
5129,29.08897255
5130,36.55125753
5131,29.63244184
5132,37.29220924
5133,32.66563893
5134,45.61368905
5135,38.03323788
5136,38.64819887
5137,66.50283299
5138,67.77315215
5139,47.39535062
5140,40.00052565
5141,41.77867915
5142,34.03617368
5143,33.46318306
5144,28.93198167
5145,30.1156884
5146,38.40353784
5147,40.8765853
5148,43.08729284
5149,28.00232955
5150,34.93344936
5151,35.28663623
5152,28.37853417
5153,24.83636491
5154,21.98126237
5155,26.70662872
5156,28.26872708
5157,35.12037215
5158,34.09551172
5159,61.23101446
5160,56.79026152
5161,62.66533566
5162,43.35034702
5163,38.59688056
5164,44.16589338
5165,39.96601015
5166,43.59617478
5167,35.83465902
5168,32.21962431
5169,33.58025193
5170,32.15313445
5171,37.66189033
5172,26.26960497
5173,28.55675425
5174,24.1361473
5175,21.97550168
5176,18.27908399
5177,21.18920167
5178,16.7347355
5179,21.98271414
5180,22.08267983
5181,19.30082832
5182,34.10291826
5183,51.97101004
5184,59.36600458
5185,75.78402449
5186,62.65208814
5187,54.18026538
5188,34.03703451
5189,27.06464061
5190,22.49305828
5191,23.6710353
5192,33.67965799
5193,45.13867152
5194,44.26596967
5195,54.98918965
5196,47.85499882
5197,26.56230084
5198,18.79838894
5199,20.86341782
5200,23.86001077
5201,2.94682627
5202,6.15571229
5203,6.16544946
5204,5.04779737
5205,9.67401916
5206,28.76021348
5207,37.43597589
5208,46.47621611
5209,42.51881668
5210,60.34285615
5211,45.17129943
5212,42.94116231
5213,65.28273932
5214,88.34386838
5215,127.50522889
5216,169.04726711
5217,28.41008408
5218,30.34643075
5219,33.97562969
5220,37.39220609
5221,40.93106813
5222,38.93933256
5223,37.8942121
5224,46.50361154
5225,58.59252962
5226,52.96978838
5227,37.0967735
5228,27.53280189
5229,21.28148772
5230,25.99208481
5231,16.71258296
5232,14.08132392
5233,20.66841413
5234,31.01947455
5235,40.37257693
5236,39.99826477
5237,42.24696712
5238,37.27700857
5239,31.28013678
5240,35.67140476
5241,57.27578995
5242,55.49881383
5243,54.97364715
5244,50.80903798
5245,37.41229573
5246,19.58380245
5247,17.72609667
5248,17.79002899
5249,13.90257355
5250,11.19736413
5251,17.23233767
5252,30.58468521
5253,36.20743201
5254,36.99276
5255,28.81544959
5256,28.41556369
5257,37.41584689
5258,36.85795635
5259,35.23280468
5260,37.91007921
5261,36.82180883
5262,28.28849391
5263,21.72648499
5264,16.35848746
5265,15.07053077
5266,15.37891224
5267,18.98762399
5268,12.95912802
5269,14.05683603
5270,13.99318659
5271,13.51882159
5272,29.87357159
5273,33.81095071
5274,41.14161279
5275,14.57300168
5276,22.66444561
5277,22.4652632
5278,26.30451163
5279,32.4943086
5280,17.94598359
5281,11.37972914
5282,9.9196552
5283,18.76075893
5284,55.38202488
5285,52.58051932
5286,51.47600806
5287,35.55120379
5288,33.71148688
5289,25.44795531
5290,30.11291053
5291,21.90920666
5292,33.93643324
5293,45.72811032
5294,58.9831253
5295,47.04131018
5296,32.10433633
5297,43.0984179
5298,43.19702404
5299,28.59377454
5300,36.98184387
5301,49.94407474
5302,50.2995241
5303,38.09312111
5304,31.86283063
5305,28.15241546
5306,26.13020151
5307,24.02278683
5308,17.62159972
5309,8.47105513
5310,7.69582201
5311,9.69463602
5312,7.64008202
5313,13.68157325
5314,22.22787549
5315,33.82410019
5316,33.21093988
5317,33.91235103
5318,31.91988461
5319,30.32838581
5320,30.37703471
5321,34.46396859
5322,33.86073776
5323,34.5586241
5324,37.91601019
5325,40.79168072
5326,27.16199283
5327,26.01822586
5328,20.66894581
5329,15.20552402
5330,14.09669352
5331,10.18179642
5332,8.29020492
5333,9.64736897
5334,13.96288656
5335,14.06154977
5336,19.62506459
5337,26.62773972
5338,17.75274784
5339,17.73083587
5340,19.23511497
5341,19.79949647
5342,20.47840028
5343,29.36665963
5344,26.20668201
5345,25.77167018
5346,28.11977086
5347,32.79839009
5348,38.26283842
5349,29.60504889
5350,23.31197111
5351,18.81683323
5352,13.87068469
5353,14.76614404
5354,15.44725764
5355,16.5662843
5356,26.59775815
5357,32.54054452
5358,40.10767283
5359,35.78548055
5360,39.80734086
5361,41.19776364
5362,38.02111737
5363,42.52667106
5364,49.91448769
5365,37.46996445
5366,47.13964134
5367,56.44897728
5368,52.44281682
5369,39.7425082
5370,40.60380028
5371,33.98859139
5372,21.66461061
5373,12.51994977
5374,9.70646359
5375,9.20097912
5376,8.81960661
5377,13.93045312
5378,21.2295788
5379,31.29850593
5380,35.32395888
5381,39.2642832
5382,48.76269851
5383,52.42944787
5384,52.66273715
5385,47.74516819
5386,40.1578123
5387,47.59980914
5388,39.19831726
5389,32.39346638
5390,48.34185197
5391,62.46601325
5392,48.13497723
5393,50.07641096
5394,32.64709649
5395,22.76765574
5396,18.74070506
5397,13.24979563
5398,14.94917464
5399,17.27892706
5400,25.81130092
5401,45.27595837
5402,53.13437952
5403,54.0867139
5404,47.60608206
5405,43.61817753
5406,40.55200641
5407,48.19820608
5408,54.09604949
5409,47.87571451
5410,52.65582838
5411,52.03943164
5412,48.72689058
5413,45.2048238
5414,32.69523008
5415,26.32733068
5416,25.50583853
5417,17.04344369
5418,11.50882623
5419,9.24999385
5420,11.08647832
5421,18.95756353
5422,24.50164614
5423,45.85046545
5424,57.16456229
5425,51.44564208
5426,45.37304957
5427,45.26307376
5428,42.21497404
5429,43.64807043
5430,46.27149077
5431,44.27580374
5432,53.28005478
5433,52.68233032
5434,51.77731927
5435,51.33763066
5436,53.15807842
5437,67.53641269
5438,63.96254321
5439,41.59169099
5440,32.21910947
5441,21.102177
5442,61.49731016
5443,39.78197434
5444,56.63264803
5445,61.9008087
5446,52.81325325
5447,42.02391754
5448,72.09597192
5449,62.09113966
5450,42.01996461
5451,28.16628129
5452,25.1405238
5453,24.58404016
5454,28.0150675
5455,27.41661342
5456,29.22450244
5457,35.77622145
5458,28.47130272
5459,33.36133154
5460,29.43048118
5461,19.99042232
5462,23.0412537
5463,25.09490709
5464,31.61073983
5465,30.16771587
5466,36.3841824
5467,36.22643781
5468,42.06025536
5469,42.52260777
5470,27.48144407
5471,25.2190904
5472,28.28908833
5473,17.37740373
5474,17.55075179
5475,14.76975654
5476,16.1538291
5477,11.68979517
5478,15.32580206
5479,16.66983134
5480,19.9953812
5481,16.27740083
5482,15.63444344
5483,20.86422156
5484,29.18851655
5485,25.75551082
5486,29.00944911
5487,19.25047591
5488,20.37966802
5489,23.07625899
5490,40.6728181
5491,24.35459615
5492,47.51128596
5493,45.11972275
5494,32.42492135
5495,26.36249955
5496,23.33508134
5497,27.13779474
5498,34.9309458
5499,49.00638011
5500,41.45007652
5501,33.56710025
5502,32.82498379
5503,27.17097569
5504,37.76714407
5505,39.02563686
5506,37.10534787
5507,41.54236525
5508,38.00156747
5509,51.14384913
5510,53.20455587
5511,50.97301927
5512,59.88592755
5513,62.91381139
5514,33.00730786
5515,33.99488833
5516,24.436161
5517,19.08684855
5518,26.12747485
5519,39.36374543
5520,41.2995135
5521,43.75511737
5522,39.94570549
5523,41.4718126
5524,40.65343333
5525,39.45677724
5526,45.87317106
5527,41.37257563
5528,51.24574008
5529,50.36755196
5530,54.72466459
5531,58.86900977
5532,39.93505811
5533,36.78004314
5534,34.41637491
5535,31.39761632
5536,24.54923221
5537,18.66810343
5538,17.53256578
5539,18.81446657
5540,37.39871152
5541,33.56489508
5542,36.05752301
5543,34.57086184
5544,36.10303687
5545,43.0536148
5546,39.18714476
5547,52.46218508
5548,51.76954687
5549,56.79639459
5550,55.22401924
5551,54.23108823
5552,54.51641187
5553,26.94034689
5554,19.82741999
5555,19.60079286
5556,19.90925498
5557,37.41881697
5558,31.06575898
5559,32.59869605
5560,25.24311184
5561,33.70773647
5562,29.9106729
5563,32.43746478
5564,36.51319583
5565,32.67808122
5566,40.10286353
5567,28.42499091
5568,24.11794234
5569,21.66292273
5570,29.2444833
5571,32.41564722
5572,35.13447334
5573,52.70245894
5574,63.14214013
5575,38.11050521
5576,21.25021033
5577,17.23224061
5578,19.08651674
5579,18.72702229
5580,19.40608994
5581,27.61293273
5582,29.52487865
5583,12.61054705
5584,23.73805106
5585,25.33063754
5586,25.71338666
5587,28.62113053
5588,26.54679971
5589,19.66434837
5590,21.23101043
5591,20.49836105
5592,24.79919865
5593,28.77664155
5594,34.58137642
5595,33.19118816
5596,29.84439354
5597,27.94897424
5598,19.0309991
5599,11.14947276
5600,10.74286393
5601,11.28623423
5602,12.76928913
5603,16.24525854
5604,24.8272277
5605,37.37813374
5606,42.95366522
5607,55.93985623
5608,53.85320128
5609,46.65414328
5610,40.09238111
5611,41.73307321
5612,39.44953509
5613,27.03103759
5614,24.32725544
5615,22.61355502
5616,24.31454011
5617,17.09701366
5618,15.36463703
5619,12.1152932
5620,11.10740022
5621,10.12408436
5622,12.7158323
5623,20.58624122
5624,27.56630741
5625,33.52497554
5626,43.41550897
5627,35.84150321
5628,34.6629299
5629,39.02545544
5630,46.12881692
5631,62.51056769
5632,55.37819246
5633,46.52990008
5634,32.44964547
5635,29.72577688
5636,36.80225333
5637,47.5816514
5638,29.02745136
5639,20.92725949
5640,14.39823398
5641,17.04821864
5642,12.37253014
5643,79.74927915
5644,69.03339519
5645,57.71113612
5646,63.47322786
5647,60.58753657
5648,56.93723826
5649,37.6422842
5650,27.48425639
5651,21.58847893
5652,20.12998972
5653,59.68722476
5654,64.66315402
5655,43.68325785
5656,27.65338605
5657,31.58545463
5658,32.40481859
5659,32.97647713
5660,42.58846117
5661,40.94036921
5662,35.69995453
